,FID,ST,STATE,ST_ABBR,COUNTY,FIPS,LOCATION,AREA_SQMI,E_TOTPOP,M_TOTPOP,E_HU,M_HU,E_HH,M_HH,E_POV,M_POV,E_UNEMP,M_UNEMP,E_PCI,M_PCI,E_NOHSDP,M_NOHSDP,E_AGE65,M_AGE65,E_AGE17,M_AGE17,E_DISABL,M_DISABL,E_SNGPNT,M_SNGPNT,E_MINRTY,M_MINRTY,E_LIMENG,M_LIMENG,E_MUNIT,M_MUNIT,E_MOBILE,M_MOBILE,E_CROWD,M_CROWD,E_NOVEH,M_NOVEH,E_GROUPQ,M_GROUPQ,EP_POV,MP_POV,EP_UNEMP,MP_UNEMP,EP_PCI,MP_PCI,EP_NOHSDP,MP_NOHSDP,EP_AGE65,MP_AGE65,EP_AGE17,MP_AGE17,EP_DISABL,MP_DISABL,EP_SNGPNT,MP_SNGPNT,EP_MINRTY,MP_MINRTY,EP_LIMENG,MP_LIMENG,EP_MUNIT,MP_MUNIT,EP_MOBILE,MP_MOBILE,EP_CROWD,MP_CROWD,EP_NOVEH,MP_NOVEH,EP_GROUPQ,MP_GROUPQ,EPL_POV,EPL_UNEMP,EPL_PCI,EPL_NOHSDP,SPL_THEME1,RPL_THEME1,EPL_AGE65,EPL_AGE17,EPL_DISABL,EPL_SNGPNT,SPL_THEME2,RPL_THEME2,EPL_MINRTY,EPL_LIMENG,SPL_THEME3,RPL_THEME3,EPL_MUNIT,EPL_MOBILE,EPL_CROWD,EPL_NOVEH,EPL_GROUPQ,SPL_THEME4,RPL_THEME4,SPL_THEMES,RPL_THEMES,F_POV,F_UNEMP,F_PCI,F_NOHSDP,F_THEME1,F_AGE65,F_AGE17,F_DISABL,F_SNGPNT,F_THEME2,F_MINRTY,F_LIMENG,F_THEME3,F_MUNIT,F_MOBILE,F_CROWD,F_NOVEH,F_GROUPQ,F_THEME4,F_TOTAL,E_UNINSUR,M_UNINSUR,EP_UNINSUR,MP_UNINSUR,E_DAYPOP,year
142,,72,PUERTO RICO,PR,Loíza,72087,"Loíza Municipio, Puerto Rico",19.3622103,26463.0,0.0,11563.0,185.0,8728.0,284.0,13416.0,748.0,2773.0,290.0,8809.0,424.0,4575.0,359.0,4213.0,0.0,5785.0,0.0,5234.0,367.0,1364.0,199.2,26456.0,12.0,18814.0,694.7,510.0,116.0,6.0,9.0,543.0,118.0,2065.0,219.0,83.0,54.0,50.8,2.8,27.0,2.6,8809.0,424.0,25.5,2.0,15.9,0.0,21.9,0.0,19.8,1.4,15.6,2.2,100.0,0.0,74.6,2.8,4.4,1.0,0.1,0.1,6.2,1.3,23.7,2.5,0.3,0.2,0.5974,0.8831,0.7532,0.3896,2.6233,0.7273,0.1299,0.7792,0.3636,0.7922,2.0649,0.5714,0.9481,0.8312,1.7793,0.987,0.7662,0.2208,0.9091,0.9351,0.3506,3.1818,0.8701,9.6493,0.9481,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,2.0,3.0,2285.0,333.0,8.6,1.3,-999.0,2018
143,,72,PUERTO RICO,PR,Maunabo,72095,"Maunabo Municipio, Puerto Rico",21.1648448,11023.0,0.0,5329.0,144.0,3882.0,208.0,5364.0,833.0,822.0,233.0,9471.0,1492.0,2642.0,324.0,2271.0,0.0,2189.0,0.0,1334.0,317.0,331.0,126.6,10896.0,187.0,8568.0,626.7,91.0,77.3,0.0,21.0,301.0,135.1,726.0,172.0,6.0,6.0,48.7,7.6,27.0,7.1,9471.0,1492.0,33.8,4.1,20.6,0.0,19.9,0.0,12.1,2.9,8.5,3.2,98.8,1.7,81.6,6.0,1.7,1.4,0.0,0.8,7.8,3.5,18.7,4.3,0.1,0.1,0.5195,0.8831,0.5974,0.9221,2.9221,0.8182,0.8052,0.2597,0.1299,0.013,1.2078,0.039,0.1429,0.974,1.1169,0.5974,0.3636,0.0,0.987,0.8571,0.0649,2.2726,0.4286,7.5194,0.5065,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,3.0,538.0,189.0,4.9,1.7,-999.0,2018
144,,72,PUERTO RICO,PR,Mayagüez,72097,"Mayagüez Municipio, Puerto Rico",77.6738544,77255.0,0.0,40916.0,381.0,29912.0,649.0,40544.0,1595.0,6890.0,692.0,10678.0,575.0,14732.0,705.0,17339.0,0.0,13909.0,0.0,20843.0,852.0,3984.0,386.8,76836.0,227.0,44176.0,1531.8,6877.0,476.8,34.0,31.0,731.0,204.7,6224.0,443.0,1174.0,395.0,53.2,2.1,26.8,2.5,10678.0,575.0,28.7,1.4,22.4,0.0,18.0,0.0,27.2,1.1,13.3,1.3,99.5,0.3,59.6,2.1,16.8,1.2,0.1,0.1,2.4,0.7,20.8,1.4,1.5,0.5,0.7273,0.8701,0.4026,0.6364,2.6364,0.7532,0.9481,0.026,0.8571,0.4286,2.2598,0.6753,0.5065,0.1818,0.6883,0.2987,0.961,0.2208,0.3247,0.9221,0.8831,3.3117,0.8961,8.8962,0.8571,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,2.0,3.0,4213.0,663.0,5.5,0.9,-999.0,2018
145,,72,PUERTO RICO,PR,Orocovis,72107,"Orocovis Municipio, Puerto Rico",63.6251146,21407.0,0.0,8580.0,175.0,6734.0,242.0,12258.0,738.0,2288.0,325.0,7889.0,1025.0,4811.0,471.0,3335.0,0.0,4724.0,0.0,6716.0,487.0,1346.0,205.5,21348.0,55.0,15520.0,705.7,70.0,52.4,16.0,17.0,248.0,108.6,1243.0,194.0,142.0,104.0,57.5,3.4,34.1,4.0,7889.0,1025.0,33.5,3.3,15.6,0.0,22.1,0.0,31.5,2.3,20.0,3.0,99.7,0.3,76.7,3.5,0.8,0.6,0.2,0.2,3.7,1.6,18.5,2.9,0.7,0.5,0.8961,0.987,0.8961,0.8831,3.6623,0.961,0.1039,0.8312,0.961,1.0,2.8961,0.987,0.6623,0.8961,1.5584,0.8571,0.1429,0.3636,0.6494,0.8182,0.6364,2.6105,0.6234,10.7273,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,503.0,179.0,2.4,0.8,-999.0,2018
146,,72,PUERTO RICO,PR,Ponce,72113,"Ponce Municipio, Puerto Rico",114.9382302,143926.0,0.0,66038.0,486.0,52696.0,758.0,71756.0,2008.0,6305.0,516.0,11368.0,536.0,22927.0,942.0,28762.0,0.0,30030.0,0.0,24756.0,1024.0,8196.0,584.5,143116.0,284.0,87565.0,2179.7,7881.0,459.0,105.0,53.0,1364.0,258.1,10715.0,524.0,3552.0,452.0,50.9,1.4,14.2,1.1,11368.0,536.0,23.1,1.0,20.0,0.0,20.9,0.0,17.5,0.7,15.6,1.1,99.4,0.2,64.1,1.6,11.9,0.7,0.2,0.1,2.6,0.5,20.3,1.0,2.5,0.3,0.6104,0.3377,0.2597,0.1948,1.4026,0.2727,0.6753,0.5455,0.2338,0.7922,2.2468,0.6494,0.3896,0.3247,0.7143,0.3117,0.9221,0.3636,0.4026,0.9091,0.961,3.5584,0.974,7.9221,0.6494,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,3.0,3.0,7599.0,776.0,5.4,0.5,-999.0,2018
147,,72,PUERTO RICO,PR,Salinas,72123,"Salinas Municipio, Puerto Rico",69.394531,28633.0,0.0,13540.0,244.0,10374.0,399.0,15345.0,1130.0,737.0,236.0,9034.0,605.0,5143.0,583.0,5147.0,0.0,6491.0,0.0,5876.0,577.0,1984.0,342.5,28619.0,16.0,18900.0,966.4,367.0,113.2,36.0,37.0,312.0,141.9,1577.0,236.0,100.0,61.0,53.8,4.0,8.5,2.7,9034.0,605.0,26.7,3.0,18.0,0.0,22.7,0.0,20.6,2.0,19.1,3.2,100.0,0.1,69.5,3.6,2.7,0.8,0.3,0.3,3.0,1.4,15.2,2.3,0.3,0.2,0.7662,0.1169,0.7273,0.4545,2.0649,0.5455,0.3896,0.9091,0.4545,0.974,2.7272,0.961,0.9481,0.5584,1.5065,0.8052,0.5714,0.4935,0.5065,0.4545,0.3506,2.3765,0.5065,8.6751,0.8312,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1180.0,323.0,4.1,1.1,-999.0,2018
148,,72,PUERTO RICO,PR,San Juan,72127,"San Juan Municipio, Puerto Rico",47.8881917,344606.0,0.0,191471.0,842.0,144573.0,1411.0,142021.0,2946.0,22896.0,1095.0,18569.0,473.0,48567.0,1485.0,72541.0,0.0,64818.0,0.0,66338.0,1616.0,19435.0,896.9,340168.0,594.0,160814.0,2981.5,54994.0,1260.9,248.0,82.0,3068.0,380.6,37296.0,952.0,7200.0,969.0,41.8,0.9,15.4,0.7,18569.0,473.0,19.7,0.6,21.1,0.0,18.8,0.0,19.4,0.5,13.4,0.6,98.7,0.2,48.9,0.9,28.7,0.6,0.1,0.1,2.1,0.3,25.8,0.6,2.1,0.3,0.1558,0.3896,0.013,0.0779,0.6363,0.0909,0.8571,0.0519,0.3506,0.4545,1.7141,0.2987,0.1299,0.013,0.1429,0.026,1.0,0.2208,0.1948,0.987,0.9221,3.3247,0.9091,5.818,0.1818,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,3.0,3.0,32313.0,1883.0,9.5,0.6,-999.0,2018
149,,72,PUERTO RICO,PR,Las Marías,72083,"Las Marías Municipio, Puerto Rico",46.3599706,8599.0,0.0,3883.0,106.0,2872.0,200.0,4864.0,592.0,70.0,81.0,7098.0,882.0,2710.0,294.0,1624.0,0.0,1822.0,0.0,653.0,170.0,304.0,135.7,8549.0,54.0,6969.0,439.2,18.0,33.8,0.0,19.0,197.0,82.8,432.0,137.0,92.0,76.0,57.1,6.9,3.2,3.6,7098.0,882.0,45.6,5.0,18.9,0.0,21.2,0.0,7.7,2.0,10.6,4.7,99.4,0.6,85.6,5.4,0.5,0.9,0.0,1.1,6.9,2.8,15.0,4.7,1.1,0.9,0.8701,0.013,0.974,0.987,2.8441,0.8052,0.5714,0.6234,0.026,0.1688,1.3896,0.1169,0.3896,1.0,1.3896,0.7403,0.0519,0.0,0.9351,0.4416,0.8182,2.2468,0.3896,7.8701,0.5974,0.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,4.0,248.0,113.0,2.9,1.3,-999.0,2018
150,,72,PUERTO RICO,PR,Adjuntas,72001,"Adjuntas Municipio, Puerto Rico",66.6897502,18181.0,0.0,7594.0,144.0,5861.0,247.0,11325.0,843.0,2370.0,427.0,7126.0,660.0,4534.0,352.0,3230.0,0.0,3908.0,0.0,3663.0,409.0,826.0,173.1,18129.0,40.0,13391.0,718.8,132.0,62.3,29.0,33.0,150.0,67.2,1031.0,141.0,77.0,47.0,62.5,4.6,38.4,5.7,7126.0,660.0,36.1,2.8,17.8,0.0,21.5,0.0,20.2,2.3,14.1,2.9,99.7,0.2,77.4,4.2,1.7,0.8,0.4,0.4,2.6,1.1,17.6,2.3,0.4,0.3,0.974,1.0,0.961,0.9481,3.8831,1.0,0.3636,0.7143,0.3896,0.5844,2.0519,0.5584,0.6623,0.9221,1.5844,0.8961,0.3636,0.6753,0.4026,0.7532,0.4416,2.6363,0.6364,10.1557,0.974,1.0,1.0,1.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1062.0,287.0,5.9,1.6,-999.0,2018
151,,72,PUERTO RICO,PR,Guánica,72055,"Guánica Municipio, Puerto Rico",37.050312,16783.0,0.0,9340.0,131.0,5469.0,262.0,10699.0,677.0,1479.0,291.0,7430.0,693.0,3668.0,367.0,3730.0,0.0,3499.0,0.0,5735.0,393.0,570.0,166.7,16641.0,149.0,11477.0,681.6,168.0,63.3,12.0,20.0,126.0,57.7,895.0,167.0,82.0,46.0,63.8,4.1,30.1,5.3,7430.0,693.0,31.3,3.1,22.2,0.0,20.8,0.0,34.2,2.3,10.4,3.0,99.2,0.9,72.2,4.3,1.8,0.7,0.1,0.2,2.3,1.0,16.4,2.9,0.5,0.3,0.987,0.961,0.9351,0.8182,3.7013,0.987,0.9351,0.5325,1.0,0.1299,2.5975,0.9091,0.2857,0.7273,1.013,0.5195,0.3896,0.2208,0.2727,0.6494,0.5325,2.065,0.3247,9.3768,0.9351,1.0,1.0,1.0,0.0,3.0,1.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,716.0,192.0,4.3,1.1,-999.0,2018
152,,72,PUERTO RICO,PR,Jayuya,72073,"Jayuya Municipio, Puerto Rico",44.5332143,14906.0,0.0,6210.0,180.0,5087.0,310.0,8850.0,963.0,946.0,334.0,7519.0,799.0,2304.0,365.0,2300.0,0.0,3398.0,0.0,3178.0,449.0,947.0,256.3,14849.0,62.0,10651.0,738.7,145.0,57.8,19.0,22.0,114.0,72.2,918.0,209.0,259.0,214.0,60.4,6.7,22.2,7.0,7519.0,799.0,23.2,3.7,15.4,0.0,22.8,0.0,21.7,3.0,18.6,4.9,99.6,0.4,75.5,5.2,2.3,0.9,0.3,0.3,2.2,1.4,18.0,4.2,1.7,1.4,0.9481,0.6883,0.9221,0.2078,2.7663,0.7922,0.0909,0.9481,0.4935,0.961,2.4935,0.8571,0.5844,0.8701,1.4545,0.7792,0.5455,0.4935,0.2078,0.7922,0.9091,2.9481,0.7532,9.6624,0.961,1.0,0.0,1.0,0.0,2.0,0.0,1.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,5.0,949.0,417.0,6.5,2.8,-999.0,2018
153,,72,PUERTO RICO,PR,Lajas,72079,"Lajas Municipio, Puerto Rico",59.9569406,23315.0,0.0,12249.0,176.0,7911.0,322.0,14309.0,1051.0,1241.0,273.0,7233.0,596.0,6374.0,535.0,5293.0,0.0,4409.0,0.0,5058.0,612.0,824.0,218.7,23273.0,44.0,15010.0,1084.4,243.0,106.4,324.0,124.0,280.0,135.9,1108.0,214.0,43.0,43.0,61.5,4.5,21.2,4.7,7233.0,596.0,38.1,3.2,22.7,0.0,18.9,0.0,21.7,2.6,10.4,2.7,99.8,0.2,67.2,4.9,2.0,0.9,2.6,1.0,3.5,1.7,14.0,2.7,0.2,0.2,0.961,0.6494,0.9481,0.974,3.5325,0.9481,0.961,0.0649,0.4935,0.1299,1.6493,0.2338,0.7273,0.4805,1.2078,0.6623,0.4675,0.987,0.5974,0.3117,0.2078,2.5714,0.5714,8.961,0.8701,1.0,0.0,1.0,1.0,3.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,5.0,1193.0,360.0,5.1,1.5,-999.0,2018
154,,72,PUERTO RICO,PR,Maricao,72093,"Maricao Municipio, Puerto Rico",36.6224647,6202.0,218.0,2591.0,121.0,1930.0,159.0,3979.0,459.0,189.0,103.0,5974.0,784.0,2127.0,234.0,1132.0,63.0,1221.0,88.0,522.0,157.0,240.0,85.4,6192.0,218.8,4992.0,474.8,18.0,29.1,8.0,14.0,148.0,65.4,325.0,79.0,15.0,7.0,64.2,6.5,12.5,6.5,5974.0,784.0,48.8,4.9,18.3,1.2,19.7,1.2,8.4,2.6,12.4,4.3,99.8,0.4,84.4,7.5,0.7,1.1,0.3,0.5,7.7,3.3,16.8,4.1,0.2,0.1,1.0,0.2468,1.0,1.0,3.2468,0.8831,0.4545,0.1818,0.039,0.3636,1.0389,0.026,0.7273,0.987,1.7143,0.961,0.1039,0.4935,0.974,0.6753,0.2078,2.4545,0.5584,8.4545,0.7922,1.0,0.0,1.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,5.0,197.0,113.0,3.2,1.8,-999.0,2018
155,,72,PUERTO RICO,PR,Barranquitas,72019,"Barranquitas Municipio, Puerto Rico",34.252669,28755.0,0.0,10764.0,193.0,8918.0,350.0,16771.0,1284.0,1001.0,281.0,8221.0,772.0,5338.0,519.0,4147.0,0.0,6680.0,0.0,7377.0,628.0,1640.0,291.2,28755.0,25.0,21598.0,1166.3,147.0,56.0,67.0,57.0,552.0,203.6,1372.0,207.0,376.0,249.0,59.0,4.5,13.3,3.4,8221.0,772.0,28.3,2.8,14.4,0.0,23.2,0.0,25.8,2.2,18.4,3.2,100.0,0.1,79.8,4.3,1.4,0.5,0.6,0.5,6.2,2.3,15.4,2.3,1.3,0.9,0.9221,0.2727,0.8701,0.5974,2.6623,0.7662,0.013,0.974,0.7662,0.9481,2.7013,0.9481,0.9481,0.961,1.9091,1.0,0.3117,0.8701,0.9091,0.5065,0.8571,3.4545,0.9481,10.7272,0.987,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,2.0,1.0,1.0,2.0,0.0,0.0,1.0,0.0,0.0,1.0,6.0,1215.0,390.0,4.2,1.4,-999.0,2018
